ID,Jupiter,Ketu,Mars,Mercury,Moon,Neptune,Pluto,Rahu,Saturn,Sun,Uranus,Venus,DOB,TOB,GENDER
628,234.8471720973,264.5873954577,85.406636145,83.1929997899,216.7685930118,324.6858405854,268.5383475639,84.5873954577,264.8925091577,59.988544171,11.2927995069,43.6822072764,2019-06-15,14:55:43,1
629,199.3325105932,282.6484609596,284.1999364053,109.5314832834,34.5599250738,322.3667746735,266.077996513,102.6484609596,250.9675094751,83.2870497727,8.2039701154,125.3829837126,2018-07-09,14:36:12,2
630,238.8435882958,266.3760409329,63.3361411947,16.1237429823,125.9675494715,324.2571738458,269.0518848143,86.3760409329,266.3740564169,27.0321853969,9.5844349699,1.9037794705,2019-05-11,20:21:16,1
631,236.9942314236,270.5870190875,11.184740379,326.0912002234,165.1882932481,321.6484997213,268.2338369741,90.5870190875,263.0965227594,309.211202247,5.4736015777,267.1019173209,2019-02-22,12:12:35,2
632,229.6547557967,272.8597621299,342.1658586482,253.758910373,312.0132232611,320.264284409,266.8784255077,92.8597621299,258.4453872038,265.6979010838,4.5773814861,218.8897669129,2019-01-10,07:53:17,2
633,,,,,,,,,,,,,2018-11-13,04:08:19,2
634,208.1785405888,278.2157638356,282.1812719344,172.4719344746,59.1670314643,320.4314221606,264.7423968188,98.2157638356,249.0417852682,164.3727001284,7.4273314097,196.4984352783,2018-10-01,10:09:52,1
635,234.4236219504,264.408935588,87.5562742214,87.6102391065,260.2598516011,324.6941805302,268.4678354033,84.408935588,264.6760535311,63.2031912124,11.4316235851,47.7900951484,2019-06-18,21:15:10,2
636,216.4378819206,276.0987449841,302.7433584892,226.7898497734,234.1523459911,319.7395796053,265.1451461546,96.0987449841,251.7542499117,204.1017323764,5.8390296505,181.9316097161,2018-11-10,08:57:30,1
637,239.9953657617,268.8352742135,33.3037356195,322.1561237803,242.1444242073,322.8893890482,268.9246715419,88.8352742135,265.5706076951,342.2354191848,7.0014040957,306.4658299677,2019-03-27,13:34:19,1
638,227.1484196587,273.5042556524,333.9916794995,235.68258193,160.4227198677,320.0102348942,266.4838736277,93.5042556524,257.023291397,253.312211302,4.6194455458,206.6945819914,2018-12-29,10:59:53,2
639,213.7193792537,276.7000671751,295.5064355368,213.2973631485,78.3693307878,319.8818177462,264.9366821173,96.7000671751,250.6889572822,191.5617563394,6.3363767763,187.589254114,2018-10-28,22:37:14,2
640,235.2239917159,271.2337322631,2.9416085577,305.1026615676,353.0952844376,321.2048303484,267.882318119,91.2337322631,261.8891853133,296.8883304192,5.0709618501,252.8939332798,2019-02-10,07:18:51,1
641,238.0408178686,265.9770863668,68.5782070337,33.1657915155,231.4544352546,324.4128378504,268.9709025827,85.9770863668,266.1670759419,34.851967164,10.0259074281,11.7565890175,2019-05-20,07:02:24,2
642,237.8456646921,270.1888268934,15.7853723004,333.8762146449,263.4984749498,321.9053335698,268.4112768214,90.1888268934,263.7131386887,316.0861984678,5.7425924507,275.1596379776,2019-03-01,07:16:33,1
643,199.3317443384,282.5403492376,283.8582877906,111.6401539114,64.4172109735,322.3439550032,266.0281675722,102.5403492376,250.8235203924,85.23315254,8.2499137592,127.6639349005,2018-07-11,17:34:02,2
644,207.5124488197,278.3491767996,280.8064420367,166.372898329,25.02605975,320.5213571016,264.7446751165,98.3491767996,248.9064817693,160.8363382536,7.5566065528,195.7163374194,2018-09-27,20:44:31,1
645,234.196727656,264.3385524781,88.7223428747,89.7755975907,276.6209608226,324.6961269734,268.4284734971,84.3385524781,264.5549081766,64.9476363117,11.5042712616,50.0212295007,2019-06-20,08:07:46,2
646,240.3160921553,268.1748855378,41.5454697815,327.1106484778,34.0858534329,323.3258275715,269.0606852607,88.1748855378,266.1200085746,354.5324286689,7.6861525288,321.4879700996,2019-04-08,19:39:38,1
647,227.4795134069,273.4213550139,335.0408592501,237.9338929904,181.673400586,320.0405945517,266.5357615527,93.4213550139,257.20800904,254.906651308,4.6086148599,208.201860686,2018-12-30,19:32:37,2
648,223.1510156928,274.4781026348,321.7888873779,214.4264691358,273.7126845245,319.7506924415,265.9017253814,94.4781026348,254.8881526495,234.606919723,4.8959027384,191.0802518518,2018-12-10,19:56:41,2
649,239.5823909585,269.2272189898,28.3871101424,325.7893896963,138.1847626931,322.617168648,268.8095132547,89.2272189898,265.1370821744,334.8995286549,6.6163892807,297.58652922,2019-03-20,03:03:38,1
650,239.8069326538,267.1000059398,54.838678797,352.5751805871,307.1753471563,323.9426751331,269.1196197027,87.1000059398,266.4900964546,14.3562254904,8.8453912772,346.0331773728,2019-04-29,08:28:18,2
651,210.3982886173,277.5878671201,287.1927781169,190.6518290135,224.9558202759,320.1689781293,264.7778792885,97.5878671201,249.6010047469,175.6535622289,6.9876248501,195.7804287564,2018-10-13,09:32:15,1
652,207.5308170927,278.3791743385,280.843377881,166.5459105582,17.5021218438,320.5188040338,264.7445227644,98.3791743385,248.9099863653,160.9350016984,7.5530662699,195.7440643521,2018-09-28,05:09:21,2
653,234.2860373413,271.5397238402,359.0321327422,294.7416954004,284.2920493218,321.0052580542,267.7033380936,91.5397238402,261.2776269801,291.0353305951,4.918847513,246.2689541651,2019-02-04,11:43:53,1
654,207.8997845266,278.2729412583,281.597319242,169.9621958481,44.4018912011,320.4684005253,264.7425489269,98.2729412583,248.983138495,162.9028506243,7.4816439525,196.2271859985,2018-09-30,04:16:07,2
655,231.183083945,272.449080007,347.409068332,265.8889722336,50.4360339627,320.4700494433,267.1400556547,92.4490800069,259.3505183799,273.5928854296,4.6267938129,227.1386406582,2019-01-18,08:53:07,1
656,211.9357667814,277.1885733755,290.9503869241,201.751121634,315.611952775,320.0205662796,264.837130303,97.1885733755,250.0717958642,183.1273480024,6.6827409787,192.6062176033,2018-10-20,18:22:38,2
657,226.8230904823,273.5852899164,332.9674358556,233.51127227,138.8952586544,319.9817702327,266.4334145483,93.5852899164,256.8429544707,251.7540149591,4.6320363325,205.2427466453,2018-12-27,17:17:52,1
658,218.3667919304,275.6152767073,308.0577586505,229.0792428102,344.4035526608,319.6897224849,265.3300859827,95.6152767073,252.5884835329,212.8699318735,5.519436508,181.3884617298,2018-11-19,14:55:13,2
659,199.3331581608,282.4871940572,283.7824200436,112.0482709909,79.5373896129,322.3390137162,266.0179134852,102.4871940572,250.7941541678,85.6335892209,8.2589780689,128.1319871852,2018-07-11,19:38:27,1
660,235.8768726818,265.0158912414,80.2349962273,70.4442197231,103.7611116569,324.6409708704,268.6959586988,85.0158912414,265.371086888,52.2589978684,10.9349577407,33.8273859446,2019-06-07,09:21:50,2
661,239.7668184508,267.0625723434,55.2989906352,353.7140399169,315.5462449135,323.9615035538,269.1180270106,87.0625723434,266.4909183387,15.0429007932,8.8858136,346.8897401638,2019-04-30,00:25:31,1
662,240.2230685059,268.4904058665,37.6142559333,323.2561004764,319.8958083157,323.1215981058,269.005115451,88.4904058665,265.8870331548,348.6675792744,7.3544527005,314.3031926604,2019-04-03,01:45:44,2
663,206.7714769721,278.6030245863,279.3688713939,159.1437163723,323.456083732,320.627793843,264.755216981,98.6030245863,248.7764752499,156.7963217479,7.6979149882,194.3102307665,2018-09-24,04:46:29,1
664,230.1054855379,272.7405202421,343.6869726005,257.2329566715,338.8502057022,320.3213855984,266.9542967335,92.7405202421,258.7095651525,267.9912820019,4.5863004811,221.2534673062,2019-01-12,13:53:33,2
665,235.0496379476,264.6719330831,84.3875452701,80.9132922978,195.194430989,324.6797785936,268.5708232323,84.6719330831,264.9917880853,58.4650130047,11.2248867684,41.7371363798,2019-06-13,22:08:31,2
666,236.8010984229,270.663482175,10.2121783554,323.8902122232,143.6344090193,321.5949231933,268.1945106073,90.663482175,262.9605829209,307.7577704194,5.4206803954,265.4094478365,2019-02-21,01:34:47,2
667,239.82794169,269.0306528946,31.0768753185,323.1579649836,193.0195514446,322.7668268611,268.8754614245,89.0306528946,265.3834356856,338.9126265627,6.824404074,302.4356054754,2019-03-23,17:05:06,1
668,206.4027428087,278.71452559,278.6960009011,155.3522638834,297.9797417919,320.6832383893,264.7637424227,98.71452559,248.7204604785,154.738395845,7.7668924805,193.4038010146,2018-09-22,03:16:33,2
669,237.0725380261,270.5819866843,11.5855911591,326.9553468764,166.5818641035,321.6706610584,268.2498657419,90.5819866843,263.152005031,309.8102496712,5.4958196486,267.800666215,2019-02-22,12:29:19,1
670,199.4177280253,282.9898234964,284.9594087362,101.6243852009,311.2546927821,322.4254920715,266.2344502605,102.9898234964,251.4327455551,77.1451525964,8.0388917282,118.1202147415,2018-07-03,09:00:03,1
671,201.5081173953,280.5406874902,275.1413301034,107.5375301539,212.1175194759,321.6059545927,265.1741088858,100.5406874902,248.8122814939,121.5770507484,8.4981053537,167.4793284523,2018-08-18,11:12:37,2
672,237.2382831607,270.4876890791,12.4473305921,328.7140564159,191.9573345412,321.7184580477,268.2839686871,90.4876890791,263.2701819863,311.0980638103,5.5443854549,269.3050754992,2019-02-24,02:11:45,2
673,207.1660985596,278.4857723524,280.1213111188,163.0558451468,351.2738483476,320.5702748769,264.7485268633,98.4857723524,248.842909893,158.9628777821,7.6230498347,195.1286895477,2018-09-26,10:52:40,1
674,199.8298812909,281.6190778265,279.6475688365,119.1164202119,294.8241529815,322.0722030265,265.6097637896,101.6190778265,249.7121224675,101.8278259585,8.508747971,146.6225842347,2018-07-29,02:48:34,2
675,225.4847863367,273.9147402823,328.8172093865,225.1058720105,47.4903796397,319.878380322,266.2312149155,93.9147402823,256.1130682485,245.4225028459,4.7029642868,199.5876385217,2018-12-21,10:05:25,1
676,236.7157098801,265.3706054331,75.9419456927,57.7510635815,11.8699813332,324.57682983,268.8112081765,85.3706054331,265.7141057234,45.8453514939,10.614565068,25.6759455193,2019-05-31,21:42:51,2
677,240.0998031319,267.4343065464,50.7206142691,343.0861063657,230.0020215961,323.7658314817,269.1228865139,87.4343065464,266.4463307167,8.213977702,8.4834387772,338.3883612689,2019-04-23,00:04:03,1
678,229.0493102781,273.0177722285,340.1525076053,249.2128958502,276.831366637,320.1920520125,266.7775251734,93.0177722285,258.0940491598,262.6579360599,4.5723457879,215.8021673754,2019-01-07,08:19:32,2
679,217.8881051691,275.7293580056,306.7263767256,229.4774863016,317.7819270453,319.6981838549,265.2815797635,95.7293580056,252.3759831669,210.6993134237,5.5957233873,181.2379032797,2018-11-17,11:15:11,1
680,238.8044349151,269.7415790423,21.9031933486,334.2262838173,4.4787315936,322.2512589436,268.6219079046,89.7415790423,264.4568619962,325.2239178081,6.1438689891,285.9875023347,2019-03-10,03:06:28,2
681,237.7859588324,265.8597826145,70.0853143958,38.2826415705,259.8365382977,324.451833103,268.9425098312,85.8597826145,266.0894034189,37.1009237225,10.1498575126,14.598275608,2019-05-22,06:09:10,2
682,240.1352084422,268.6479559641,35.6467958639,322.2899146605,284.7680241544,323.0165719057,268.9709025889,88.6479559641,265.7503294517,345.7317796902,7.1917691694,310.7203732777,2019-03-30,19:24:28,1
683,239.2561429522,269.4643117236,25.4026796101,329.8866989552,72.7723054656,322.4493296827,268.7279895078,89.4643117236,264.8386357976,330.4468693524,6.393426164,292.2320730166,2019-03-15,09:40:55,2
684,201.9064770352,280.3385376023,274.7958648056,108.0707098394,258.3284001084,321.5142248345,265.1103430083,100.3385376023,248.7162946423,125.0078165855,8.4614027183,170.8269804225,2018-08-22,10:45:50,1
685,232.8871395788,271.9212431712,353.5908675436,280.8513740185,195.7593614265,320.7425284036,267.4440669043,91.9212431712,260.3925150714,282.8767455171,4.7514635596,237.1911621952,2019-01-27,01:56:31,2
686,240.3087753121,268.224733622,40.9251929327,326.3544198375,21.9359773663,323.2941316223,269.0530431702,88.224733622,266.0868579071,353.6072190267,7.6332792172,320.3521375807,2019-04-07,20:05:05,1
687,224.6893197669,274.1081078433,326.393405634,220.6800873081,357.8338130939,319.8274400928,266.1155131229,94.1081078433,255.6885828683,241.7086192732,4.7592709338,196.481845441,2018-12-17,18:30:53,2
688,229.3664214382,272.9353064437,341.202913289,251.5773140808,295.2160286292,320.2292546002,266.8301511968,92.9353064437,258.2775680411,264.2446085527,4.574010785,217.4069684491,2019-01-09,01:40:27,1
689,199.344403266,282.7479105694,284.4726403507,107.416924679,8.6337352449,322.3860077542,266.1237823049,102.7479105694,251.1016107374,81.4973143722,8.1589965632,123.2764124875,2018-07-07,19:33:46,2
690,234.9844412493,264.644750133,84.7152863204,81.6592069124,202.1898268105,324.68187466,268.5604475395,84.644750133,264.9601047063,58.954955848,11.2468701019,42.3625064121,2019-06-14,14:27:10,1
691,239.2945998962,266.6923168881,59.8437253144,5.795739654,43.4602386937,324.1366117915,269.0893709828,86.6923168881,266.4551232416,21.8227819571,9.2830283487,355.3664857656,2019-05-07,00:06:48,2
692,238.9920738647,269.6318340142,23.2893970026,332.7394985497,30.6403202766,322.3297857256,268.6652148912,89.6318340142,264.6120528793,327.2931670391,6.2410731462,288.4567792319,2019-03-12,11:18:40,1
693,203.1846658458,279.8043404913,274.7423195803,117.9127384091,21.9221522771,321.2442990328,264.9536631848,99.8043404913,248.5505753681,134.7355374342,8.3045404248,179.6801704496,2018-09-01,13:42:02,2
694,219.2975543559,275.3939895819,310.6682669526,226.037638579,40.613067963,319.6808236682,265.4292246226,95.3939895819,253.0114663447,217.085304274,5.3775939091,182.1815848031,2018-11-23,18:08:27,1
695,213.1219649635,276.8886403069,293.9611429873,209.5989357719,28.8671460174,319.9242169559,264.8997834839,96.8886403069,250.4743643332,188.760037317,6.4510004509,189.2998282807,2018-10-26,08:12:59,2
696,239.7897402272,269.0492209595,30.6223919917,323.49942804,188.0239432164,322.7416537517,268.8648145712,89.0492209595,265.3433448475,338.2345100119,6.7887993899,301.6147669849,2019-03-23,06:40:32,1
697,217.3957677341,275.8734386826,305.3654378873,229.142895026,285.5097850637,319.7095829011,265.233458641,95.8734386826,252.1611121542,208.4637929646,5.6763459977,181.2762805575,2018-11-14,15:59:57,2
698,203.8421286765,279.5589879896,275.1748576582,125.5539031115,86.1608884003,321.1173869126,264.8948756004,99.5589879896,248.5286794851,139.2202644236,8.2076209295,183.3715805479,2018-09-06,01:49:13,2
699,240.0696530018,268.7421431691,34.4691831231,322.0759134445,263.6631795824,322.9529110613,268.9483993334,88.7421431691,265.6622607245,343.9745163043,7.0956020892,308.5803316545,2019-03-29,06:45:02,2
700,201.2320557921,280.6675316504,275.5024972535,108.1296054536,180.8826195448,321.6723916719,265.2240368566,100.6675316504,248.8957357712,119.0352457399,8.5188693394,164.9363638056,2018-08-16,00:45:46,1
701,240.3214318806,268.1328402852,42.3429569813,328.1547854543,44.4583234825,323.3662702162,269.0698916016,88.1328402851,266.1606196944,355.7218645116,7.7543974635,322.9495001019,2019-04-09,16:42:10,2
702,199.5973958461,281.8819661531,280.9942453091,119.2463070013,236.0944654292,322.1628424329,265.7265598529,101.8819661531,250.0032621859,97.0896830827,8.4594211242,141.3126463874,2018-07-24,07:44:51,1
703,202.1170854862,280.2438351958,274.6861025313,108.9460704578,279.3911610255,321.4673955239,265.0799562025,100.2438351958,248.6754243197,126.7293365271,8.4392613136,172.4666511979,2018-08-24,06:39:16,1
704,237.1818988845,265.5749038256,73.4650267398,49.7105328764,324.3778959332,324.5292141009,268.8706809342,85.5749038256,265.8866822706,42.1461795531,10.4216030557,20.9845010183,2019-05-27,20:11:16,2
705,237.5094474027,270.373345888,13.8997062629,331.3185420203,220.7134618165,321.7994650811,268.3403266045,90.373345888,263.4658800586,313.2684928907,5.6286895263,271.8472803823,2019-02-26,12:58:54,2
706,199.5404628788,281.9622797508,281.39450171,118.8849526899,217.683402738,322.1885543761,265.7628033507,101.9622797508,250.0968669024,95.6428531215,8.4403997797,139.6729410661,2018-07-22,20:22:25,1
707,215.0235527435,276.4191640119,298.9383218037,220.6229184586,152.9488661306,319.803153395,265.0286496276,96.4191640119,251.1826445318,197.6141795758,6.0921126165,184.2731816442,2018-11-04,10:50:28,2
708,240.1400904892,268.6579956237,35.7420757229,322.3196462069,282.5346735344,323.0216977322,268.972657527,88.6579956237,265.7572524669,345.873957978,7.1995910278,310.8936708702,2019-03-30,17:51:39,1
709,199.7451782541,281.7061129483,280.0965033013,119.387827274,275.4443563352,322.1032962822,265.6480980187,101.7061129483,249.8058196296,100.2586875106,8.4946338265,144.8747240252,2018-07-27,12:23:28,2
710,240.3122762572,267.9330817882,44.5497935646,331.4298529407,95.5714848902,323.4762257186,269.0916732119,87.9330817882,266.261056407,359.0127759692,7.944604889,327.0010236667,2019-04-13,14:10:23,1
711,201.3059144097,280.6292001329,275.3951064922,107.8905988891,190.5730927265,321.6543584551,265.2101590364,100.6292001329,248.871876516,119.7305241677,8.5137379393,165.6369391485,2018-08-16,19:07:23,2
712,234.8700364219,271.3515383364,1.4368721171,301.0879426918,326.2774638522,321.1270722875,267.8142706915,91.3515383364,261.6564915034,294.6364213218,5.0093541515,250.3348321689,2019-02-07,18:57:36,1
713,228.1356334176,273.2521288815,337.1727053339,242.5944830816,222.974667986,320.0925010787,266.6285000403,93.2521288815,257.5713427431,258.1483703134,4.5791253888,211.3283045609,2019-01-02,23:11:09,2
